SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SUPRIYA,EQ,370,384,367.05,378.15,377,355.5,455434,170450079.5,20-May-22,11547,INE07RO01027
SURANASOL,EQ,22.3,23.1,21.8,22.05,22.25,22.15,43182,966943.45,20-May-22,629,INE272L01022
SURANAT&P,EQ,10.9,11.45,10.6,11.15,11.15,10.95,114640,1272654.05,20-May-22,465,INE130B01031
SURANI,SM,43.5,43.5,41.3,42.45,41.3,43.2,10000,424600,20-May-22,5,INE01ZJ01015
SURYALAXMI,EQ,69.4,72,67,69.65,68.15,67.35,11135,775920.8,20-May-22,363,INE713B01026
SURYAROSNI,EQ,422,456.3,415,429.4,421,380.25,1782075,777766248.6,20-May-22,43713,INE335A01012
SURYODAY,EQ,112,117.8,108.7,113.6,113.1,119.75,621272,70294845.75,20-May-22,11359,INE428Q01011
SUTLEJTEX,EQ,67.95,69.3,66,67.2,66.9,66.6,99082,6701534.3,20-May-22,2074,INE645H01027
SUULD,EQ,72.5,74,71.25,72.35,71.5,71.2,106573,7752109,20-May-22,838,INE591Q01016
SUVEN,EQ,78.95,81,77.55,80.35,80.7,77.6,149391,11919012,20-May-22,1873,INE495B01038
SUVENPHAR,EQ,520,529,513.1,522,519,519.35,118128,61371395.55,20-May-22,7763,INE03QK01018
SUVIDHAA,EQ,7.15,7.55,7.15,7.25,7.3,7.1,71466,523027.55,20-May-22,351,INE018401013
SUZLON,EQ,9.15,9.25,9,9.15,9.15,8.9,20835470,189913386.5,20-May-22,15457,INE040H01021
SVPGLOB,EQ,42,44.5,41.8,43.6,43.6,41.35,239501,10345670.2,20-May-22,1722,INE308E01029
SWANENERGY,EQ,281.5,300.5,278.55,290.95,290.15,275.7,313924,92175492.2,20-May-22,5153,INE665A01038
SWARAJ,SM,63.25,64.4,63,64.4,64.4,61.35,20000,1282500,20-May-22,10,INE0GMR01016
SWARAJENG,EQ,1519.35,1544.7,1510.9,1532.5,1531.5,1504.35,4050,6193338.1,20-May-22,863,INE277A01016
SWELECTES,EQ,367,367,348.15,353.55,351.05,350.55,9226,3311857.95,20-May-22,384,INE409B01013
SWSOLAR,EQ,319.75,326.55,319.25,325.55,325.6,313.75,183516,59283598.75,20-May-22,3787,INE00M201021
SYMPHONY,EQ,1097,1114.4,1073.55,1079.95,1081,1096.3,33147,36238506.75,20-May-22,5591,INE225D01027
SYNGENE,EQ,545.3,562.25,545.3,559.5,561.9,542.1,125553,69837418.95,20-May-22,3548,INE398R01022
TAINWALCHM,EQ,82.7,82.75,79.4,80.2,80,79.1,4201,340292.3,20-May-22,179,INE123C01018
TAJGVK,EQ,149.9,149.9,145.6,147.15,147.55,146.7,76468,11268043.45,20-May-22,3317,INE586B01026
TAKE,EQ,24.2,24.35,23.8,24.05,23.95,23.7,269022,6484036.9,20-May-22,1810,INE142I01023
TALBROAUTO,EQ,439.9,442.95,431.45,438.45,440,424.45,22051,9637864.75,20-May-22,1908,INE187D01011
TANLA,EQ,1200,1219.95,1144.2,1172.35,1178,1164.5,343145,402270267.2,20-May-22,20507,INE483C01032
TANTIACONS,BZ,13.5,13.8,13,13.15,13.05,13.5,11436,151262.5,20-May-22,45,INE388G01018
TARACHAND,SM,49.6,49.6,49.6,49.6,49.6,47.5,2000,99200,20-May-22,1,INE555Z01012
TARAPUR,EQ,4.15,4.15,4,4,4,3.8,2031,8164.8,20-May-22,14,INE747K01017
TARC,EQ,39.4,40.7,39.35,40.3,40.45,38.7,465597,18596910.25,20-May-22,3053,INE0EK901012
TARMAT,EQ,57,58.7,56.6,57.3,56.6,56.55,7121,409348.7,20-May-22,163,INE924H01018
TARSONS,EQ,641.9,667,636.55,649.75,655.1,637.2,29345,18939842.7,20-May-22,2785,INE144Z01023
TASTYBITE,EQ,10165,10165,9930.6,9971.1,9937,10000.85,638,6390525,20-May-22,291,INE488B01017
TATACAPHSG,N2,1035,1035,1035,1035,1035,1032.63,40,41400,20-May-22,1,INE033L07GM9
TATACAPHSG,NA,1100,1100,1100,1100,1100,1100,70,77000,20-May-22,3,INE033L07GU2
TATACHEM,EQ,968.95,994.5,964.3,989.15,989,952.1,1455732,1435524155,20-May-22,29965,INE092A01019
TATACOFFEE,EQ,198.6,200.9,198.6,199.95,199.25,195.4,801977,160255000.9,20-May-22,6631,INE493A01027
TATACOMM,EQ,980.25,991.95,971.9,981.2,979,973.4,294311,288574027,20-May-22,14982,INE151A01013
TATACONSUM,EQ,735,742.75,731.4,739.6,739.95,721.3,1205301,890701792.1,20-May-22,34893,INE192A01025
TATAELXSI,EQ,8510,8620.5,8316,8412.4,8360,8261.5,750432,6400369019,20-May-22,97186,INE670A01012
TATAINVEST,EQ,1470,1476,1453,1469.95,1465,1443.25,16840,24687128.45,20-May-22,2502,INE672A01018
TATAMETALI,EQ,738,759.5,734,748.05,746.95,731.55,51248,38389105.95,20-May-22,4174,INE056C01010
TATAMOTORS,EQ,410,421.4,410,418,418,398.65,23504236,9813166937,20-May-22,312586,INE155A01022
TATAMTRDVR,EQ,196.4,204,196.4,202.45,202.4,191.85,2406083,484456957.3,20-May-22,20658,IN9155A01020
TATAPOWER,EQ,232.5,236,230.25,233.25,233.25,228.45,18294157,4266250703,20-May-22,123789,INE245A01021
TATASTEEL,EQ,1162.35,1178.4,1141.2,1170.6,1169,1122.15,6552750,7606442067,20-May-22,151877,INE081A01012
TATASTLLP,EQ,669.95,677.4,656.7,663.8,660,653.45,22271,14800405.05,20-May-22,2269,INE674A01014
TATVA,EQ,2223,2238.35,2180.2,2197.45,2188.9,2189.7,5327,11786212.7,20-May-22,1210,INE0GK401011
TBZ,EQ,59.2,60,58.65,59.3,59.1,58.25,46041,2729916.95,20-May-22,1104,INE760L01018
TCFSL,ND,1078.1,1080,1078.1,1078.29,1078.29,1078,380,409900.2,20-May-22,8,INE306N07KF1
TCFSL,NF,1180,1185,1180,1185,1185,1171.01,100,118320,20-May-22,3,INE306N08292
TCFSL,NH,1064.5,1067.9,1064.5,1067.9,1067.9,1067.5,357,381125.2,20-May-22,5,INE306N07LI3
TCFSL,NN,1145,1145,1145,1145,1145,1145,10,11450,20-May-22,1,INE306N08342
TCI,EQ,720,742,718.9,723.9,726,709.65,69712,50874315.25,20-May-22,5261,INE688A01022
TCIDEVELOP,BE,345.3,345.3,332.05,332.05,332.05,331,30,10044.05,20-May-22,5,INE662L01016
TCIEXP,EQ,1592,1620.35,1528.1,1588.55,1600,1556.35,22954,36285443.1,20-May-22,3626,INE586V01016
TCIFINANCE,BE,5.4,5.4,5.4,5.4,5.4,5.4,3419,18462.6,20-May-22,15,INE911B01018
TCNSBRANDS,EQ,613,644,612.4,632.65,630,611.7,25293,15788755,20-May-22,2888,INE778U01029
TCPLPACK,EQ,760.1,837.9,760.1,815.4,805.1,747.75,45335,36628790.25,20-May-22,5942,INE822C01015
TCS,EQ,3310,3313.9,3270.05,3293,3299,3261.95,3065125,10087497474,20-May-22,157647,INE467B01029
TDPOWERSYS,EQ,450,460,441.2,446.55,446.5,445,62458,28007620.7,20-May-22,4263,INE419M01019
TEAMLEASE,EQ,3330.1,3389.95,3300,3336.45,3314,3334.75,69721,233726914,20-May-22,4600,INE985S01024
TECH,EQ,29.45,29.45,27.8,28.94,29.4,28.65,17442,499016.7,20-May-22,149,INF209KB11D8
TECHIN,EQ,10.9,11.4,10.6,11,10.75,10.9,14562,159027.8,20-May-22,114,INE778A01021
TECHM,EQ,1128,1134.8,1114.75,1130.9,1134,1108.35,2461651,2774617932,20-May-22,85814,INE669C01036
TECHNOE,EQ,286.1,296.9,286.1,290.7,291.75,284.85,57392,16702699.35,20-May-22,2390,INE285K01026
TEGA,EQ,435,453.9,428,447.85,447,426.6,214604,95719520.3,20-May-22,6831,INE011K01018
TEJASNET,EQ,442,449.8,435.75,439.4,436.75,430.75,228961,101500364.7,20-May-22,5490,INE010J01012
TEMBO,EQ,163.95,165,152.15,153.75,152.15,160.15,11097,1738534.5,20-May-22,214,INE869Y01010
TERASOFT,EQ,39.2,41,39.2,40.05,40.4,38.9,20242,812496.55,20-May-22,402,INE482B01010
TEXINFRA,EQ,68.5,71.85,67.9,69.75,70.35,67.35,166033,11420820.45,20-May-22,1094,INE435C01024
TEXMOPIPES,EQ,70.05,74.2,70.05,72.5,72.35,69.9,70276,5102560.4,20-May-22,1539,INE141K01013
TEXRAIL,EQ,44.85,45.45,43.1,43.9,44.2,44.1,1916053,85088192.2,20-May-22,7685,INE621L01012
TFCILTD,EQ,57.5,59,56.1,56.65,56.4,56.55,94567,5390566.35,20-May-22,1794,INE305A01015
TFL,EQ,9.2,9.2,8.4,8.45,8.85,8.8,1207,10252.9,20-May-22,23,INE804H01012
TGBHOTELS,BE,9.85,9.85,8.95,9.55,9.3,9.4,16980,158976.6,20-May-22,69,INE797H01018
THANGAMAYL,EQ,1060.2,1083.35,1056.45,1066.1,1058,1087.75,13517,14433492.7,20-May-22,1988,INE085J01014
THEINVEST,EQ,96.35,102.65,96.35,99,97.35,96,9766,964898.55,20-May-22,277,INE924D01017
THEJO,SM,1025,1025,1008,1008,1008,975.55,300,304950,20-May-22,2,INE121N01019
THEMISMED,EQ,839.15,886,838.75,881.75,886,845.35,1086,946041.6,20-May-22,193,INE083B01016
THERMAX,EQ,2163,2187.15,2104.85,2170.4,2131,2139.45,45912,98972198.25,20-May-22,6349,INE152A01029
THOMASCOOK,EQ,66.3,68.35,66.3,67.75,67.8,65.4,205331,13857162.35,20-May-22,2491,INE332A01027
THOMASCOTT,BE,50.5,54,50.5,51.05,51,52.2,1203,61055.55,20-May-22,18,INE480M01011
THYROCARE,EQ,672.95,678,666.1,670.65,671.95,669.6,19791,13301918,20-May-22,2068,INE594H01019
TI,EQ,62,63.35,61.95,63.35,63.35,60.35,28210,1778654.65,20-May-22,202,INE133E01013
TIDEWATER,EQ,1100,1104.25,1064.85,1077.4,1069.95,1073.8,13922,15114620.55,20-May-22,2286,INE484C01030
TIIL,EQ,946,975.1,946,965.9,972,945.05,10864,10443421.5,20-May-22,1342,INE545H01011
TIINDIA,EQ,1621.4,1677.15,1612.55,1629.7,1623.5,1612.95,36328,59745394,20-May-22,4221,INE974X01010
TIJARIA,EQ,6.3,6.55,6.25,6.55,6.55,6.3,12313,78868.45,20-May-22,65,INE440L01017
TIL,EQ,109.7,112.95,109.05,112,112,108.4,2712,301925.9,20-May-22,155,INE806C01018
TIMESGTY,EQ,49.45,50.9,49.1,49.95,50.3,48.5,4684,233616,20-May-22,48,INE289C01025
TIMETECHNO,EQ,96.8,100.3,95.25,99.25,99.1,93.7,3462171,339833057.9,20-May-22,24070,INE508G01029
TIMKEN,EQ,1960,1993,1910.3,1931.35,1930,1947.25,19383,37849566.5,20-May-22,4235,INE325A01013
TINPLATE,EQ,340,352,337.7,343.1,343,328.4,604158,208049194.6,20-May-22,16097,INE422C01014
TIPSINDLTD,BE,1700,1708.75,1678.3,1708.75,1708.75,1627.4,3201,5460599.1,20-May-22,201,INE716B01011
TIRUMALCHM,EQ,248.05,254.8,245.7,253.3,252.75,241.65,502183,125928374.7,20-May-22,9205,INE338A01024
TIRUPATIFL,EQ,11,11.1,10.4,11,10.85,10.65,33264,359574,20-May-22,119,INE319Y01024
TITAN,EQ,2139.9,2155.55,2129.2,2137.05,2142.65,2111.95,1017542,2175279300,20-May-22,73374,INE280A01028
TMRVL,EQ,13.55,14.2,13.55,13.75,14.1,13.75,16343,226324.3,20-May-22,167,INE759V01019
TNIDETF,EQ,57.85,57.85,54.11,55.03,55,56.69,14236,780671.9,20-May-22,238,INF277KA1364
TNPETRO,EQ,108,115.95,108,114.9,114.75,106.5,785674,89100397.8,20-May-22,11756,INE148A01019
TNPL,EQ,195.7,199.75,192.05,194.25,193.75,191.8,595958,116429498.5,20-May-22,8771,INE107A01015
TNTELE,BE,9.05,9.2,8.55,9.15,9.2,8.8,40422,369122.6,20-May-22,113,INE141D01018
TOKYOPLAST,EQ,89.05,92.95,89.05,89.95,89.1,88.65,10379,948696.65,20-May-22,202,INE932C01012
TORNTPHARM,EQ,2612.5,2679.9,2591,2664.7,2675,2592.3,435196,1148831756,20-May-22,25145,INE685A01028
TORNTPOWER,EQ,423.8,431.45,423.6,429.65,429,419.8,237546,101508900.7,20-May-22,9727,INE813H01021
TOTAL,EQ,65.45,65.45,61,61.5,62.4,60.75,9832,611764.5,20-May-22,117,INE336X01012
TOUCHWOOD,EQ,83.45,83.5,80.2,81.9,82.35,82.1,777,63979.6,20-May-22,53,INE486Y01013
TPLPLASTEH,EQ,139.65,142.75,136.05,139.55,139.25,133.45,12590,1765072.8,20-May-22,406,INE413G01014
TREEHOUSE,EQ,8.65,9.2,8.65,8.8,8.85,8.9,11315,100226.25,20-May-22,92,INE040M01013
TREJHARA,EQ,61.85,62.8,59.05,61.9,62.2,60.45,17163,1052720.45,20-May-22,310,INE00CA01015
TRENT,EQ,1044.6,1092,1044.6,1086.95,1092,1036.65,629720,677500593.8,20-May-22,30627,INE849A01020
TRF,EQ,123,127.6,120.2,125.05,124.3,121.55,9268,1165953.35,20-May-22,179,INE391D01019
TRIDENT,EQ,49.15,49.6,48.3,48.55,48.55,47.85,2738737,133748821.2,20-May-22,23747,INE064C01022
TRIGYN,EQ,109.7,112.4,108.25,110.55,110.95,106.75,110802,12241515.3,20-May-22,3272,INE948A01012
TRIL,EQ,30.95,31.6,30.4,30.8,31.1,30.25,126495,3930079.8,20-May-22,844,INE763I01026
TRITURBINE,EQ,178.9,184.7,178.1,179.1,178.35,175.35,411173,74362130,20-May-22,11762,INE152M01016
TRIVENI,EQ,328.3,333.05,313,316.8,315.45,323.5,1547025,497057247.1,20-May-22,26888,INE256C01024
TTKHLTCARE,EQ,831,870,822,849.2,850,796,53556,45067974.85,20-May-22,4326,INE910C01018
TTKPRESTIG,EQ,828.6,829,812,825.25,825.15,815.55,29007,23835091.45,20-May-22,4653,INE690A01028
TTL,EQ,92.65,94.25,91.45,92.7,92.15,91.8,19185,1778367.35,20-May-22,752,INE592B01016
TTML,EQ,129,135,126.3,128.05,128.75,130.85,5591167,730989752.8,20-May-22,51293,INE517B01013
TV18BRDCST,EQ,40.6,41.9,39.85,41.45,41.3,39.7,11122906,454405463.4,20-May-22,22698,INE886H01027
TVSELECT,EQ,212,219.45,212,216.05,216.9,209.8,70744,15291240.85,20-May-22,2761,INE236G01019
TVSMOTOR,EQ,693.85,695.9,677.65,684.55,685.3,679.1,1957573,1345963019,20-May-22,33172,INE494B01023
TVSSRICHAK,EQ,1637,1688.8,1637,1682.4,1688.8,1635.1,1757,2931803.7,20-May-22,466,INE421C01016
TVTODAY,EQ,276.15,283.75,276.05,282.4,282.8,272.5,59497,16714717.65,20-May-22,1334,INE038F01029
TWL,EQ,104.25,109,104.25,106.95,106.6,103.75,449080,48064219,20-May-22,4382,INE615H01020
UBL,EQ,1472.9,1492.1,1468,1476.75,1476.7,1458.6,112438,166508863.2,20-May-22,5113,INE686F01025
UCALFUEL,EQ,127.75,128.35,122.35,125.6,125.75,124.7,136939,17144757,20-May-22,4333,INE139B01016
UCL,SM,65.8,67.2,65.8,67.2,67.2,65.05,6000,398000,20-May-22,3,INE00NI01015
UCOBANK,EQ,11.65,11.75,11.4,11.5,11.5,11.55,2297197,26590424.85,20-May-22,11922,INE691A01018
UDAICEMENT,EQ,32.3,32.6,31.9,32.4,32.6,31.3,180703,5845543.6,20-May-22,1266,INE225C01029
UFLEX,EQ,569.7,583.2,569.7,579.2,579.3,563.7,65947,38093311.9,20-May-22,2581,INE516A01017
UFO,EQ,102.15,103.9,101.65,102.95,102.75,99.85,81978,8413291.85,20-May-22,1451,INE527H01019
UGARSUGAR,EQ,62.7,63.2,60.15,60.9,61,60.35,612838,37628495.4,20-May-22,3732,INE071E01023
UGROCAP,EQ,151.75,151.75,146,147.6,147.9,148.85,41116,6124436.55,20-May-22,681,INE583D01011
UGROCAP,N1,1000,1002.01,1000,1002.01,1002.01,1000,262,262137.2,20-May-22,10,INE583D07174
UJAAS,EQ,4.15,4.25,4.05,4.1,4.15,4.1,655470,2704911.15,20-May-22,958,INE899L01022
UJJIVAN,EQ,143,143,136.05,137.25,137,135.95,735164,102554255.8,20-May-22,9513,INE334L01012
UJJIVANSFB,EQ,17,17.25,16.9,16.95,16.95,16.85,496492,8470948.65,20-May-22,2318,INE551W01018
ULTRACEMCO,EQ,6165,6165,6064.2,6128.65,6129.65,6072.6,374540,2292819367,20-May-22,35403,INE481G01011
UMAEXPORTS,EQ,58.5,59.95,57.3,58.4,58.6,56.85,177090,10351156.75,20-May-22,3202,INE0GIU01018
UMANGDAIRY,EQ,61.45,63.95,61.45,63,62.55,60.6,8476,532249.55,20-May-22,213,INE864B01027
UNICHEMLAB,EQ,234,243.5,234,241.9,242.1,232.8,25137,6038749.1,20-May-22,792,INE351A01035
UNIDT,EQ,451.7,523.9,442,466.85,464,436.6,139591,67678951.05,20-May-22,6720,INE961D01019
UNIENTER,EQ,129.45,130,126.35,126.9,128.5,127.55,4391,561938.1,20-May-22,99,INE037A01022
UNIINFO,BE,23.55,23.55,21.5,23.35,23.35,22.5,2680,59090.6,20-May-22,18,INE481Z01011
UNIONBANK,EQ,36.05,36.3,35.8,36.05,36,35.5,5521850,199158581.2,20-May-22,11065,INE692A01016
UNITECH,BZ,2,2,1.95,2,2,1.95,1102218,2200965.05,20-May-22,588,INE694A01020
UNITEDPOLY,EQ,43.9,43.9,39.8,39.85,39.8,41.85,31076,1329673.8,20-May-22,218,INE368U01011
UNITEDTEA,EQ,356.55,356.95,350.05,353.95,354.9,349,488,173135.65,20-May-22,54,INE458F01011
UNIVASTU,EQ,76.2,79.05,60.95,73.9,73.85,72.65,162261,12327393.35,20-May-22,2302,INE562X01013
UNIVCABLES,EQ,144.25,148.75,142.2,147.05,146,141.5,13126,1909798.1,20-May-22,367,INE279A01012
UNIVPHOTO,EQ,430.7,469,413.4,443.15,468.95,405.65,1659,725568.95,20-May-22,194,INE03V001013
UPL,EQ,818,828,803.5,808.25,808.3,814,2235524,1815493815,20-May-22,55744,INE628A01036
URAVI,SM,114.5,116,114.5,116,116,111,64800,7471200,20-May-22,22,INE568Z01015
URJA,EQ,13.8,14.35,13.8,13.9,14,14,2905824,40612885.25,20-May-22,8382,INE550C01020
USHAMART,EQ,127.55,129,124.05,124.6,124.5,123.85,653772,82358209.65,20-May-22,6591,INE228A01035
UTIAMC,EQ,718.55,724.85,695.95,709.1,702,713.9,197540,141278128.1,20-May-22,6604,INE094J01016
UTIBANKETF,EQ,33.31,34.7,33.31,34.21,34.2,33.47,5416,185266.92,20-May-22,152,INF789F1AUV1
UTINEXT50,EQ,40.01,40.78,40.01,40.32,40.29,39.9,8032,324864.5,20-May-22,251,INF789F1AUW9
UTINIFTETF,EQ,1738.3,1743.9,1683,1710.73,1711,1671.42,1252,2138184.42,20-May-22,106,INF789FB1X41
UTISENSETF,EQ,587.7,587.7,562,568.83,568.79,557.4,2882,1640582.34,20-May-22,90,INF789FB1X58
UTISXN50,EQ,48.02,49,46.69,46.77,46.74,46.63,30634,1451629.65,20-May-22,2308,INF789F1AUU3
UTTAMSTL,EQ,4.15,4.15,3.95,3.95,3.95,4.15,2174326,8690926,20-May-22,1312,INE699A01011
UTTAMSUGAR,EQ,291,310,290,304.95,304.2,281.85,1086207,331205295.3,20-May-22,17507,INE786F01031
UWCSL,SM,37.05,37.05,37.05,37.05,37.05,39,4000,148200,20-May-22,1,INE00F301010
V2RETAIL,EQ,128.8,132.85,128.8,131.85,132.65,125.75,12602,1651659.75,20-May-22,246,INE945H01013
VADILALIND,EQ,1822.3,1853.65,1737.2,1798.5,1824.2,1790.05,38611,69134200.15,20-May-22,5316,INE694D01016
VAIBHAVGBL,EQ,420,430.9,399.5,401.7,402.4,415.7,190332,77748790.15,20-May-22,8517,INE884A01027
VAISHALI,BE,80.05,85.25,79,80.75,81,81.35,21673,1754454.15,20-May-22,253,INE972X01014
VAKRANGEE,EQ,31.1,31.6,30.4,30.75,30.7,30.85,2169262,67069939.55,20-May-22,6314,INE051B01021
VALIANTORG,EQ,708.15,716.2,698,714.3,715.25,697.7,31471,22236612.75,20-May-22,3179,INE565V01010
VARDHACRLC,EQ,54.85,54.85,53.6,53.9,53.9,53.35,29026,1571009.45,20-May-22,469,INE116G01013
VARDMNPOLY,EQ,25,25.3,23.7,25.1,25.05,24.1,21514,532323.35,20-May-22,151,INE835A01011
VARROC,EQ,356,359.2,349.95,353.35,351.95,347.55,276805,98252401.25,20-May-22,9939,INE665L01035
VASCONEQ,EQ,23.75,24.35,23.45,24,23.85,23.2,274356,6584529.3,20-May-22,1528,INE893I01013
VASWANI,EQ,19.65,20,19.2,19.85,19.9,19,70411,1384866.95,20-May-22,283,INE590L01019
VBL,EQ,1074,1113.95,1057,1103.35,1099,1061.15,798398,865645339.3,20-May-22,24598,INE200M01013
VCL,BE,26.1,28.55,26.1,28.55,28.55,27.2,3123304,87345782.55,20-May-22,7627,INE098201028
VEDL,EQ,316,319.8,309.6,314.4,313.4,303.55,11619010,3655702054,20-May-22,106220,INE205A01025
VENKEYS,EQ,1934.95,1985.95,1921.65,1974.7,1973,1911.15,23047,45068816.35,20-May-22,4494,INE398A01010
VENUSREM,EQ,249,249.15,241,243.9,244.25,240.75,24176,5913822.95,20-May-22,1434,INE411B01019
VERANDA,EQ,205.05,207.1,190.75,193.2,190.75,200.75,259968,51480312.8,20-May-22,3783,INE0IQ001011
VERTOZ,EQ,83,85.45,82.95,85.2,85.3,83,8449,716950.85,20-May-22,244,INE188Y01015
VESUVIUS,EQ,1020.05,1044.85,1017,1027.3,1027.85,1016.35,3762,3873102,20-May-22,403,INE386A01015
VETO,EQ,92.65,94,91.45,92.15,92.4,91.3,33343,3093489.45,20-May-22,872,INE918N01018
VGUARD,EQ,229.95,231.4,222.3,224.9,225.05,224.25,1188611,267183120.9,20-May-22,21875,INE951I01027
VHL,EQ,3078.45,3200,3045,3153.1,3150,3026.25,429,1328347.9,20-May-22,160,INE701A01023
VICEROY,BZ,3.7,3.7,3.5,3.6,3.6,3.6,23879,86342,20-May-22,58,INE048C01017
VIDHIING,EQ,392.7,396.9,389.35,392.05,394.7,385.85,22734,8932767,20-May-22,1693,INE632C01026
VIJAYA,EQ,426,426,393,399.35,397.55,416.5,167235,67469235.7,20-May-22,18064,INE043W01024
VIJIFIN,EQ,3.45,3.5,3.4,3.4,3.4,3.55,126582,431902.1,20-May-22,377,INE159N01027
VIKASECO,EQ,4.25,4.25,4.25,4.25,4.25,4.05,494568,2101914,20-May-22,390,INE806A01020
VIKASLIFE,EQ,4.7,4.7,4.7,4.7,4.7,4.5,683603,3212934.1,20-May-22,575,INE161L01027
VIKASPROP,EQ,1.85,1.9,1.8,1.85,1.9,1.8,1812913,3350417.6,20-May-22,919,INE767B01022
VIKASWSP,BZ,3.05,3.15,2.95,3.05,3.1,3.05,91861,282710.4,20-May-22,209,INE706A01022
VIMTALABS,EQ,352,352,340.25,348.6,347,340.45,19369,6716258.85,20-May-22,933,INE579C01029
VINATIORGA,EQ,2067.45,2115,2052.95,2106.9,2104,2046.85,125864,263114449.4,20-May-22,7519,INE410B01037
VINDHYATEL,EQ,970.4,993.95,970.4,984.3,982.5,962.25,4771,4683721.15,20-May-22,524,INE707A01012
VINEETLAB,EQ,58,58.2,56.45,57.6,57.75,55.95,4831,277503.55,20-May-22,135,INE505Y01010
VINNY,SM,56.65,56.65,56.65,56.65,56.65,54,3000,169950,20-May-22,1,INE01KI01019
VINYLINDIA,EQ,278,282.85,276.4,279.3,279.95,275.9,61028,17074832.85,20-May-22,1958,INE250B01029
VIPCLOTHNG,BE,24.4,24.85,24.05,24.6,24.6,23.9,36844,899662.7,20-May-22,216,INE450G01024
VIPIND,EQ,565,574,545.35,553.9,556.9,558.05,354560,196880548,20-May-22,11264,INE054A01027
VIPULLTD,BE,19.55,19.55,18.9,19.15,19.2,19.45,25433,483623.5,20-May-22,50,INE946H01037
VISAKAIND,EQ,565,565,543.7,546.75,546.3,551.3,17472,9634462.5,20-May-22,1551,INE392A01013
VISASTEEL,BE,17.05,17.85,17,17.5,17.7,17.05,12229,213482.8,20-May-22,106,INE286H01012
VISESHINFO,EQ,0.85,0.9,0.8,0.9,0.9,0.85,20219232,17558442.35,20-May-22,10713,INE861A01058
VISHAL,EQ,33.5,33.85,32.2,32.65,32.55,32.35,168414,5538319.05,20-May-22,1261,INE755Q01025
VISHNU,BE,1585,1590,1487,1519.6,1560,1564.8,15993,24528591.5,20-May-22,1073,INE270I01014
VISHWARAJ,EQ,19.85,20.15,19.75,19.9,19.95,19.6,876802,17476099.35,20-May-22,1881,INE430N01022
VIVIDHA,EQ,1.6,1.65,1.55,1.65,1.65,1.55,944056,1521231.85,20-May-22,2041,INE370E01029
VIVIMEDLAB,EQ,14,14.2,13.9,13.95,14,13.9,86313,1211022,20-May-22,489,INE526G01021
VLSFINANCE,EQ,158.9,165.8,156.65,159.45,159.65,155.25,23808,3813325.3,20-May-22,758,INE709A01018
VMARCIND,SM,37,37,36.5,36.5,36.5,36,6000,220500,20-May-22,2,INE0GXK01018
VMART,EQ,3024.55,3145,3024.55,3064.55,3051,3009.5,24519,76386301.65,20-May-22,7092,INE665J01013
VOLTAMP,EQ,1837.25,1899.9,1805,1868.8,1890,1828.1,4741,8775991.3,20-May-22,742,INE540H01012
VOLTAS,EQ,956.2,980.8,956.05,975.15,975.5,945.45,771890,749351158.4,20-May-22,27728,INE226A01021
VRLLOG,EQ,565,582.25,562.55,577.4,575.45,556,143708,82321635.2,20-May-22,6866,INE366I01010
VSSL,EQ,244,244,240,241.9,242.5,235.1,14209,3434479.1,20-May-22,587,INE050M01012
VSTIND,EQ,3250,3250,3193.65,3202.75,3200,3201.15,5391,17352849.35,20-May-22,1179,INE710A01016
VSTTILLERS,EQ,2466.55,2525,2466.55,2517.6,2502.2,2454.25,2697,6746930.5,20-May-22,727,INE764D01017
VTL,EQ,342,358.9,341,350.9,350,337.65,519056,180859780.8,20-May-22,11836,INE825A01020
WABAG,EQ,243,246.15,240.55,243,244,239.95,217370,52903223.15,20-May-22,15388,INE956G01038
WALCHANNAG,BE,50.2,50.8,50,50.3,50.5,49.85,57799,2916779.8,20-May-22,357,INE711A01022
WALPAR,SM,38.75,42.65,38.75,41.7,42.65,40.75,8000,321900,20-May-22,4,INE0G2G01015
WANBURY,BE,68.65,68.65,64,64.65,64.1,66.5,46155,3043144.55,20-May-22,178,INE107F01022
WATERBASE,EQ,81.3,83.55,80.3,82.4,81.15,80.2,32771,2692643.95,20-May-22,673,INE054C01015
WEALTH,BE,242,250,235,235,235,245.45,136,32219.3,20-May-22,8,INE658T01017
WEBELSOLAR,BE,97.5,99.5,93.8,97.8,97.75,95.7,88756,8689853,20-May-22,778,INE855C01015
WEIZMANIND,EQ,53.5,53.5,51.95,52.5,52.5,51.4,853,44789.45,20-May-22,97,INE080A01014
WELCORP,EQ,211,250.65,210.95,244.9,244.3,208.9,29945638,7127436212,20-May-22,206848,INE191B01025
WELENT,EQ,79,90.5,78.1,84.65,82.6,76.9,1791110,155117194.7,20-May-22,16871,INE625G01013
WELINV,EQ,284,330,273,306.8,301,277.35,13511,4186317.45,20-May-22,888,INE389K01018
WELSPUNIND,EQ,66.35,74.6,65.7,73.45,72.8,64.65,8964646,637625724.6,20-May-22,46128,INE192B01031
WENDT,EQ,6358.05,6450,6349.95,6370.35,6353,6358.05,282,1804443.15,20-May-22,113,INE274C01019
WESTLIFE,EQ,466,468.25,455,459.95,460,456.5,118816,54613443.5,20-May-22,8694,INE274F01020
